#	Time	Error_of_Energy
4.22285784e-02 -1.86367173e-03
8.44571568e-02 -5.61926734e-03
1.26685735e-01 -8.46134977e-03
1.68914314e-01 -9.50977028e-03
2.11142892e-01 -9.28859424e-03
2.53371470e-01 -8.49907835e-03
2.95600049e-01 -7.57873156e-03
3.37828627e-01 -6.72483044e-03
3.80057205e-01 -6.00106416e-03
4.22285784e-01 -5.41192400e-03
4.64514362e-01 -4.94065550e-03
5.06742941e-01 -4.56579377e-03
5.48971519e-01 -4.26740449e-03
5.91200097e-01 -4.02889318e-03
6.33428676e-01 -3.83709077e-03
6.75657254e-01 -3.68177295e-03
7.17885832e-01 -3.55507287e-03
7.60114411e-01 -3.45094977e-03
8.02342989e-01 -3.36475599e-03
8.44571568e-01 -3.29290041e-03
8.86800146e-01 -3.23259276e-03
9.29028724e-01 -3.18165128e-03
9.71257303e-01 -3.13835865e-03
1.01348588e+00 -3.10135394e-03
1.05571446e+00 -3.06955132e-03
1.09794304e+00 -3.04207874e-03
1.14017162e+00 -3.01823128e-03
1.18240019e+00 -2.99743561e-03
1.22462877e+00 -2.97922258e-03
1.26685735e+00 -2.96320610e-03
1.30908593e+00 -2.94906670e-03
1.35131451e+00 -2.93653860e-03
1.39354309e+00 -2.92539962e-03
1.43577166e+00 -2.91546309e-03
1.47800024e+00 -2.90657147e-03
1.52022882e+00 -2.89859125e-03
1.56245740e+00 -2.89140875e-03
1.60468598e+00 -2.88492684e-03
1.64691456e+00 -2.87906218e-03
1.68914314e+00 -2.87374301e-03
1.73137171e+00 -2.86890735e-03
1.77360029e+00 -2.86450143e-03
1.81582887e+00 -2.86047850e-03
1.85805745e+00 -2.85679777e-03
1.90028603e+00 -2.85342355e-03
1.94251461e+00 -2.85032452e-03
1.98474318e+00 -2.84747312e-03
2.02697176e+00 -2.84484503e-03
2.06920034e+00 -2.84241875e-03
2.11142892e+00 -2.84017521e-03
2.15365750e+00 -2.83809746e-03
2.19588608e+00 -2.83617041e-03
2.23811465e+00 -2.83438059e-03
2.28034323e+00 -2.83271595e-03
2.32257181e+00 -2.83116568e-03
2.36480039e+00 -2.82972008e-03
2.40702897e+00 -2.82837043e-03
2.44925755e+00 -2.82710886e-03
2.49148612e+00 -2.82592825e-03
2.53371470e+00 -2.82482219e-03
2.57594328e+00 -2.82378485e-03
2.61817186e+00 -2.82281095e-03
2.66040044e+00 -2.82189568e-03
2.70262902e+00 -2.82103467e-03
2.74485759e+00 -2.82022393e-03
2.78708617e+00 -2.81945983e-03
2.82931475e+00 -2.81873903e-03
2.87154333e+00 -2.81805851e-03
2.91377191e+00 -2.81741545e-03
2.95600049e+00 -2.81680731e-03
2.99822907e+00 -2.81623173e-03
3.04045764e+00 -2.81568655e-03
3.08268622e+00 -2.81516976e-03
3.12491480e+00 -2.81467954e-03
3.16714338e+00 -2.81421419e-03
3.20937196e+00 -2.81377213e-03
3.25160054e+00 -2.81335192e-03
3.29382911e+00 -2.81295222e-03
3.33605769e+00 -2.81257177e-03
3.37828627e+00 -2.81220943e-03
3.42051485e+00 -2.81186412e-03
3.46274343e+00 -2.81153485e-03
3.50497201e+00 -2.81122069e-03
3.54720058e+00 -2.81092077e-03
3.58942916e+00 -2.81063430e-03
3.63165774e+00 -2.81036051e-03
3.67388632e+00 -2.81009872e-03
3.71611490e+00 -2.80984826e-03
3.75834348e+00 -2.80960852e-03
3.80057205e+00 -2.80937893e-03
3.84280063e+00 -2.80915896e-03
3.88502921e+00 -2.80894811e-03
3.92725779e+00 -2.80874589e-03
3.96948637e+00 -2.80855188e-03
4.01171495e+00 -2.80836565e-03
4.05394352e+00 -2.80818681e-03
4.09617210e+00 -2.80801501e-03
4.13840068e+00 -2.80784988e-03
4.18062926e+00 -2.80769112e-03
