#	Time	Error_of_Energy
4.22285784e-02 -5.42043886e-05
8.44571568e-02 -1.23136142e-04
1.26685735e-01 -1.62021942e-04
1.68914314e-01 -1.75128470e-04
2.11142892e-01 -1.78176469e-04
2.53371470e-01 -1.78883992e-04
2.95600049e-01 -1.79343493e-04
3.37828627e-01 -1.79837622e-04
3.80057205e-01 -1.80311653e-04
4.22285784e-01 -1.80715095e-04
4.64514362e-01 -1.81035204e-04
5.06742941e-01 -1.81279859e-04
5.48971519e-01 -1.81463457e-04
5.91200097e-01 -1.81600268e-04
6.33428676e-01 -1.81702171e-04
6.75657254e-01 -1.81778342e-04
7.17885832e-01 -1.81835612e-04
7.60114411e-01 -1.81878981e-04
8.02342989e-01 -1.81912082e-04
8.44571568e-01 -1.81937552e-04
8.86800146e-01 -1.81957311e-04
9.29028724e-01 -1.81972764e-04
9.71257303e-01 -1.81984945e-04
1.01348588e+00 -1.81994619e-04
1.05571446e+00 -1.82002359e-04
1.09794304e+00 -1.82008595e-04
1.14017162e+00 -1.82013652e-04
1.18240019e+00 -1.82017780e-04
1.22462877e+00 -1.82021169e-04
1.26685735e+00 -1.82023968e-04
1.30908593e+00 -1.82026293e-04
1.35131451e+00 -1.82028233e-04
1.39354309e+00 -1.82029861e-04
1.43577166e+00 -1.82031233e-04
1.47800024e+00 -1.82032395e-04
1.52022882e+00 -1.82033382e-04
1.56245740e+00 -1.82034226e-04
1.60468598e+00 -1.82034949e-04
1.64691456e+00 -1.82035570e-04
1.68914314e+00 -1.82036107e-04
1.73137171e+00 -1.82036573e-04
1.77360029e+00 -1.82036977e-04
1.81582887e+00 -1.82037329e-04
1.85805745e+00 -1.82037638e-04
1.90028603e+00 -1.82037908e-04
1.94251461e+00 -1.82038146e-04
1.98474318e+00 -1.82038356e-04
2.02697176e+00 -1.82038541e-04
2.06920034e+00 -1.82038705e-04
2.11142892e+00 -1.82038851e-04
2.15365750e+00 -1.82038981e-04
2.19588608e+00 -1.82039097e-04
2.23811465e+00 -1.82039201e-04
2.28034323e+00 -1.82039294e-04
2.32257181e+00 -1.82039377e-04
2.36480039e+00 -1.82039452e-04
2.40702897e+00 -1.82039520e-04
2.44925755e+00 -1.82039581e-04
2.49148612e+00 -1.82039636e-04
2.53371470e+00 -1.82039686e-04
2.57594328e+00 -1.82039732e-04
2.61817186e+00 -1.82039773e-04
2.66040044e+00 -1.82039811e-04
2.70262902e+00 -1.82039845e-04
2.74485759e+00 -1.82039876e-04
2.78708617e+00 -1.82039904e-04
2.82931475e+00 -1.82039931e-04
2.87154333e+00 -1.82039955e-04
2.91377191e+00 -1.82039976e-04
2.95600049e+00 -1.82039997e-04
2.99822907e+00 -1.82040015e-04
3.04045764e+00 -1.82040032e-04
3.08268622e+00 -1.82040048e-04
3.12491480e+00 -1.82040063e-04
3.16714338e+00 -1.82040076e-04
3.20937196e+00 -1.82040088e-04
3.25160054e+00 -1.82040100e-04
3.29382911e+00 -1.82040111e-04
3.33605769e+00 -1.82040120e-04
3.37828627e+00 -1.82040130e-04
3.42051485e+00 -1.82040138e-04
3.46274343e+00 -1.82040146e-04
3.50497201e+00 -1.82040154e-04
3.54720058e+00 -1.82040160e-04
3.58942916e+00 -1.82040167e-04
3.63165774e+00 -1.82040173e-04
3.67388632e+00 -1.82040178e-04
3.71611490e+00 -1.82040184e-04
3.75834348e+00 -1.82040189e-04
3.80057205e+00 -1.82040193e-04
3.84280063e+00 -1.82040197e-04
3.88502921e+00 -1.82040201e-04
3.92725779e+00 -1.82040205e-04
3.96948637e+00 -1.82040209e-04
4.01171495e+00 -1.82040212e-04
4.05394352e+00 -1.82040215e-04
4.09617210e+00 -1.82040218e-04
4.13840068e+00 -1.82040221e-04
4.18062926e+00 -1.82040224e-04
4.22285784e+00 -1.82040226e-04
4.26508642e+00 -1.82040228e-04
4.30731499e+00 -1.82040231e-04
4.34954357e+00 -1.82040233e-04
4.39177215e+00 -1.82040235e-04
4.43400073e+00 -1.82040236e-04
4.47622931e+00 -1.82040238e-04
