#	Time	Error_of_Energy
5.27857230e-03 1.72380224e-06
1.05571446e-02 6.86813488e-06
1.58357169e-02 1.53526286e-05
2.11142892e-02 2.70461323e-05
2.63928615e-02 4.17707577e-05
3.16714338e-02 5.93072479e-05
3.69500061e-02 7.94014048e-05
4.22285784e-02 1.01771268e-04
4.75071507e-02 1.26114720e-04
5.27857230e-02 1.52117191e-04
5.80642953e-02 1.79459164e-04
6.33428676e-02 2.07823214e-04
6.86214399e-02 2.36900362e-04
7.39000122e-02 2.66395586e-04
7.91785845e-02 2.96032383e-04
8.44571568e-02 3.25556337e-04
8.97357291e-02 3.54737694e-04
9.50143014e-02 3.83372990e-04
1.00292874e-01 4.11285802e-04
1.05571446e-01 4.38326744e-04
1.10850018e-01 4.64372797e-04
1.16128591e-01 4.89326118e-04
1.21407163e-01 5.13112432e-04
1.26685735e-01 5.35679143e-04
1.31964307e-01 5.56993240e-04
1.37242880e-01 5.77039117e-04
1.42521452e-01 5.95816366e-04
1.47800024e-01 6.13337621e-04
1.53078597e-01 6.29626482e-04
1.58357169e-01 6.44715579e-04
1.63635741e-01 6.58644781e-04
1.68914314e-01 6.71459578e-04
1.74192886e-01 6.83209631e-04
1.79471458e-01 6.93947505e-04
1.84750030e-01 7.03727562e-04
1.90028603e-01 7.12605027e-04
1.95307175e-01 7.20635189e-04
2.00585747e-01 7.27872756e-04
2.05864320e-01 7.34371317e-04
2.11142892e-01 7.40182928e-04
2.16421464e-01 7.45357787e-04
2.21700037e-01 7.49943994e-04
2.26978609e-01 7.53987380e-04
2.32257181e-01 7.57531406e-04
2.37535753e-01 7.60617099e-04
2.42814326e-01 7.63283041e-04
2.48092898e-01 7.65565386e-04
2.53371470e-01 7.67497903e-04
2.58650043e-01 7.69112048e-04
2.63928615e-01 7.70437039e-04
2.69207187e-01 7.71499952e-04
2.74485759e-01 7.72325826e-04
2.79764332e-01 7.72937764e-04
2.85042904e-01 7.73357043e-04
2.90321476e-01 7.73603228e-04
2.95600049e-01 7.73694274e-04
3.00878621e-01 7.73646638e-04
3.06157193e-01 7.73475376e-04
3.11435766e-01 7.73194249e-04
3.16714338e-01 7.72815812e-04
3.21992910e-01 7.72351508e-04
3.27271482e-01 7.71811752e-04
3.32550055e-01 7.71206010e-04
3.37828627e-01 7.70542876e-04
3.43107199e-01 7.69830143e-04
3.48385772e-01 7.69074869e-04
3.53664344e-01 7.68283436e-04
3.58942916e-01 7.67461607e-04
3.64221489e-01 7.66614584e-04
3.69500061e-01 7.65747047e-04
3.74778633e-01 7.64863209e-04
3.80057205e-01 7.63966851e-04
3.85335778e-01 7.63061362e-04
3.90614350e-01 7.62149773e-04
3.95892922e-01 7.61234791e-04
4.01171495e-01 7.60318829e-04
4.06450067e-01 7.59404029e-04
4.11728639e-01 7.58492291e-04
4.17007212e-01 7.57585293e-04
4.22285784e-01 7.56684513e-04
4.27564356e-01 7.55791248e-04
4.32842928e-01 7.54906630e-04
4.38121501e-01 7.54031643e-04
4.43400073e-01 7.53167137e-04
4.48678645e-01 7.52313840e-04
4.53957218e-01 7.51472372e-04
4.59235790e-01 7.50643254e-04
4.64514362e-01 7.49826919e-04
4.69792934e-01 7.49023719e-04
4.75071507e-01 7.48233938e-04
4.80350079e-01 7.47457792e-04
4.85628651e-01 7.46695443e-04
4.90907224e-01 7.45947000e-04
4.96185796e-01 7.45212528e-04
5.01464368e-01 7.44492051e-04
5.06742941e-01 7.43785555e-04
5.12021513e-01 7.43092998e-04
5.17300085e-01 7.42414306e-04
5.22578657e-01 7.41749384e-04
5.27857230e-01 7.41098112e-04
5.33135802e-01 7.40460353e-04
5.38414374e-01 7.39835954e-04
5.43692947e-01 7.39224746e-04
5.48971519e-01 7.38626550e-04
5.54250091e-01 7.38041175e-04
5.59528664e-01 7.37468423e-04
5.64807236e-01 7.36908087e-04
5.70085808e-01 7.36359956e-04
5.75364380e-01 7.35823812e-04
5.80642953e-01 7.35299437e-04
5.85921525e-01 7.34786607e-04
5.91200097e-01 7.34285098e-04
5.96478670e-01 7.33794685e-04
